,Full Address,LatLong
3464,"111 EAST 88TH   STREET                    New York, NY 10128",
3465,"141 EAST 88TH   STREET New York, NY 10128",
3466,"1356 FIRST AVENUE                         New York, NY 10021",
3467,"6 EAST 79TH   STREET New York, NY 10075",
3468,"60 EAST 86TH   STREET New York, NY 10028",
3469,"150 EAST 73RD STREET New York, NY 10021",
3470,"166 EAST 96TH STREET New York, NY 10128",
3471,"215 EAST 73RD  STREET New York, NY 10021",
3472,"340 E 93RD. ST. New York, NY 10128",
3473,"516 EAST 82ND   STREET New York, NY 10028",
3474,"235 EAST 62ND   STREET                    New York, NY 10065",
3475,"1422 3RD  AVENUE                          New York, NY 10028",
3476,"450 EAST 83RD   STREET                    New York, NY 10028",
3477,"18 EAST 81ST STREET New York, NY 10028",
3478,"3 EAST 77TH ST New York, NY 10075",
3479,"532 EAST 79TH   STREET                    New York, NY 10075",
3480,"145 EAST 62ND   STREET                    New York, NY 10065",
3481,"1485 FIRST AVENUE                         New York, NY 10075",
3482,"321 EAST 71 STREET New York, NY 10021",
3483,"825 FIFTH AVENUE New York, NY 10065",
3484,"304 EAST 65 STREET                        New York, NY 10065",
3485,"515 EAST 79TH STREET New York, NY 10075",
3486,"403 E. 62ND STREET                        New York, NY 10065",
3487,"1125 PARK AVENUE New York, NY 10128",
3488,"108 EAST 86TH   STREET New York, NY 10028",
3489,"55 EAST 87TH STREET New York, NY 10128",
3490,"452 EAST 84TH   STREET                    New York, NY 10028",
3491,"56 EAST 66TH   STREET                     New York, NY 10065",
3492,"57 EAST 82ND STREET                       New York, NY 10028",
3493,"920 FIFTH AVE New York, NY 10021",
3494,"1088 PARK AVENUE New York, NY 10128",
3495,"11 EAST 68                                New York, NY 10065",
3496,"151 EAST 83 STREET New York, NY 10028",
3497,"180 EAST 79 STREET New York, NY 10075",
3498,"403 EAST 73RD   STREET                    New York, NY 10021",
3499,"313 EAST 92 STREET                        New York, NY 10128",
3500,"315 EAST 68TH STREET New York, NY 10065",
3501,"950 MADISON AVENUE New York, NY 10021",
3502,"435 EAST 87TH   STREET                    New York, NY 10128",
3503,"1049 FIFTH AVENUE New York, NY 10028",
3504,"422 EAST 72 STREET                        New York, NY 10021",
3505,"250 EAST 87TH STREET New York, NY 10028",
3506,"503 EAST 78TH   STREET                    New York, NY 10075",
3507,"71 EAST 77TH New York, NY 10075",
3508,"531 EAST 84 STREET New York, NY 10028",
3509,"223 EAST 62 STREET                        New York, NY 10065",
3510,"460 EAST 79TH   STREET New York, NY 10075",
3511,"1488 SECOND AVENUE                        New York, NY 10075",
3512,"175 EAST 78TH   STREET New York, NY 10075",
3513,"433 E 85TH STREET                         New York, NY 10028",
3514,"301 EAST 62 STREET New York, NY 10065",
3515,"301 EAST 75 STREET New York, NY 10021",
3516,"408 EAST 79TH STREET                      New York, NY 10075",
3517,"1435 2 AVENUE                             New York, NY 10021",
3518,"10 EAST 85TH STREET New York, NY 10028",
3519,"420 EAST 72ND   STREET New York, NY 10021",
3520,"216 EAST 75TH   STREET                    New York, NY 10021",
3521,"403 EAST 90TH   STREET New York, NY 10128",
3522,"521 PARK AVENUE New York, NY 10065",
3523,"200 E 61 STREET                           New York, NY 10065",
3524,"14 EAST 95TH   STREET                     New York, NY 10128",
3525,"206 EAST 81ST   STREET                    New York, NY 10028",
3526,"817 5 AVENUE                              New York, NY 10065",
3527,"309 EAST 75TH   STREET                    New York, NY 10021",
3528,"255 EAST 74TH   STREET New York, NY 10021",
3529,"212 EAST 70TH STREET New York, NY 10021",
3530,"305 EAST 85TH   STREET New York, NY 10028",
3531,"694-696 MADISON AVENUE                    New York, NY 10065",
3532,"1070 PARK AVENUE New York, NY 10128",
3533,"425 EAST 85TH STREET                      New York, NY 10028",
3534,"530 EAST 86TH STREET New York, NY 10028",
3535,"800 PARK AVENUE New York, NY 10021",
3536,"134 EAST 65TH   STREET                    New York, NY 10065",
3537,"923 5 AVENUE                              New York, NY 10021",
3538,"431 EAST 82ND STREET New York, NY 10028",
3539,"404 EAST 66TH   STREET                    New York, NY 10065",
3540,"16 EAST 80TH STREET New York, NY 10075",
3541,"27 EAST 65 STREET New York, NY 10065",
3542,"791 MADISON AVENUE                        New York, NY 10065",
3543,"111 EAST 85 STREET New York, NY 10028",
3544,"420 EAST 86TH   STREET                    New York, NY 10028",
3545,"1597 YORK AVENUE                          New York, NY 10028",
3546,"166 EAST 93RD   STREET                    New York, NY 10128",
3547,"425 EAST 80TH   STREET                    New York, NY 10075",
3548,"455 EAST 86TH STREET                      New York, NY 10028",
3549,"525 EAST 80TH STREET New York, NY 10075",
3550,"188 EAST 78TH STREET                      New York, NY 10075",
3551,"174 EAST 74 STREET New York, NY 10021",
3552,"923 FIFTH AVENUE                          New York, NY 10021",
3553,"10 EAST 78TH   STREET                     New York, NY 10075",
3554,"860 5TH AVENUE New York, NY 10065",
3555,"1329 2 AVENUE                             New York, NY 10021",
3556,"750 PARK AVENUE New York, NY 10021",
3557,"245 EAST 93                               New York, NY 10128",
3558,"230 EAST 81ST   STREET                    New York, NY 10028",
3559,"1619 THIRD AVENUE                         New York, NY 10128",
3560,"175 EAST 64TH STREET                      New York, NY 10065",
3561,"421 EAST 80TH   STREET                    New York, NY 10075",
3562,"311 EAST 71 STREET New York, NY 10021",
3563,"1155 PARK AVENUE New York, NY 10128",
3564,"125 EAST 75TH STREET New York, NY 10021",
3565,"416 EAST 83RD STREET New York, NY 10028",
3566,"520 EAST 90TH STREET New York, NY 10128",
3567,"15 EAST 69TH   STREET                     New York, NY 10021",
3568,"1441 3RD                                  New York, NY 10028",
3569,"444 EAST 86TH   STREET New York, NY 10028",
3570,"170 EAST 77TH STREET                      New York, NY 10075",
3571,"200 EAST 94 STREET                        New York, NY 10128",
3572,"150 EAST 86TH STREET                      New York, NY 10028",
3573,"417-419 EAST 83RD STREET                  New York, NY 10028",
3574,"439 EAST 88TH   STREET New York, NY 10128",
3575,"311 EAST 75TH STREET New York, NY 10021",
3576,"993 PARK AVENUE New York, NY 10028",
3577,"55 EAST 76TH STREET New York, NY 10021",
3578,"1601 THIRD AVENUE New York, NY 10128",
3579,"300 EAST 90TH   STREET New York, NY 10128",
3580,"1562 2 AVENUE                             New York, NY 10028",
3581,"1349 LEXINGTON AVENUE New York, NY 10128",
3582,"151 EAST 83RD ST New York, NY 10028",
3583,"210 EAST 78TH   STREET New York, NY 10075",
3584,"211-213 EAST 60TH   STREET                New York, NY 10065",
3585,"50 EAST END AVENUE                        New York, NY 10028",
3586,"860 FIFTH AVENUE New York, NY 10065",
3587,"205 EAST 63 STREET New York, NY 10065",
3588,"225 EAST 86TH STREET                      New York, NY 10028",
3589,"185 EAST 80TH   STREET                    New York, NY 10028",
3590,"401 E 74TH ST New York, NY 10021",
3591,"363 EAST 76 STREET New York, NY 10075",
3592,"300 EAST 64TH STREET New York, NY 10065",
3593,"417 EAST 90TH   STREET New York, NY 10128",
3594,"519 EAST 78TH   STREET New York, NY 10075",
3595,"310 E. 70TH ST New York, NY 10021",
3596,"430 EAST 87TH   STREET New York, NY 10128",
3597,"350 EAST 77 STREET New York, NY 10075",
3598,"444 EAST 75 STREET New York, NY 10021",
3599,"876 PARK AVENUE New York, NY 10075",
3600,"1597 2 AVENUE                             New York, NY 10028",
3601,"215 EAST 61 STREET                        New York, NY 10065",
3602,"1478 1ST  AVENUE New York, NY 10075",
3603,"150 EAST 85TH STREET                      New York, NY 10028",
3604,"135 EAST 54TH   STREET                    New York, NY 10021",
3605,"418 EAST 83 New York, NY 10028",
3606,"1601 THIRD AVE                            New York, NY 10128",
3607,"17 EAST 79TH STREET                       New York, NY 10075",
3608,"139 EAST 63RD   STREET New York, NY 10065",
3609,"240 EAST 75TH   STREET                    New York, NY 10021",
3610,"1160 THIRD AVENUE New York, NY 10065",
3611,"220 EAST 67TH STREET New York, NY 10065",
3612,"417 EAST 84TH   STREET New York, NY 10028",
3613,"1804-1806 2 AVENUE                        New York, NY 10128",
3614,"1010 3RD AVENUE New York, NY 10065",
3615,"32 EAST 68TH   STREET                     New York, NY 10065",
3616,"400 EAST 77 STREET New York, NY 10075",
3617,"21 EAST 65TH   STREET                     New York, NY 10065",
3618,"440 EAST 62ND STREET New York, NY 10065",
3619,"1175 PARK AVE New York, NY 10128",
3620,"136 EAST 76TH STREET New York, NY 10021",
3621,"301 E 79TH ST New York, NY 10075",
3622,"161 EAST 63RD STREET                      New York, NY 10065",
3623,"184 EAST 75TH STREET                      New York, NY 10021",
3624,"45 EAST 62ND   STREET New York, NY 10065",
3625,"225 EAST 82ND   STREET New York, NY 10028",
3626,"1 EAST 62ND   STREET                      New York, NY 10065",
3627,"212 EAST 77 New York, NY 10075",
3628,"1036 LEXINGTON AVENUE                     New York, NY 10021",
3629,"114 EAST 84TH STREET New York, NY 10028",
3630,"173 EAST 79TH   STREET New York, NY 10075",
3631,"417 EAST 87TH   STREET New York, NY 10128",
3632,"160 EAST 66TH STREET New York, NY 10065",
3633,"765 PARK AVENUE New York, NY 10021",
3634,"333 EAST 68TH STREET New York, NY 10065",
3635,"212 EAST 95TH STREET New York, NY 10128",
3636,"510 EAST 86TH   STREET                    New York, NY 10028",
3637,"1589 3 AVENUE                             New York, NY 10128",
3638,"147 EAST 63RD   STREET New York, NY 10065",
3639,"1043 MADISON AVENUE                       New York, NY 10075",
3640,"23 EAST 64TH STREET                       New York, NY 10065",
3641,"309 EAST 92ND   STREET                    New York, NY 10128",
3642,"710 PARK AVENUE New York, NY 10021",
3643,"149 EAST 73RD STREET New York, NY 10021",
3644,"150 EAST 69 STREET New York, NY 10065",
3645,"1542 SECOND AVENUE                        New York, NY 10028",
3646,"808 LEXINGTON AVENUE                      New York, NY 10065",
3647,"18 EAST 65 STREET                         New York, NY 10065",
3648,"415 EAST 85 STREET New York, NY 10028",
3649,"151 EAST 78TH   STREET New York, NY 10075",
3650,"245 EAST 72ND   STREET New York, NY 10021",
3651,"433 EAST 85TH   STREET                    New York, NY 10028",
3652,"1705 2 AVENUE                             New York, NY 10128",
3653,"50 EAST 79TH STREET New York, NY 10075",
3654,"425 EAST 79 STREET New York, NY 10075",
3655,"51 EAST 78TH STREET New York, NY 10075",
3656,"233 EAST70 ST New York, NY 10021",
3657,"222 EAST 80TH ST New York, NY 10075",
3658,"413 EAST 72ND   STREET                    New York, NY 10021",
3659,"530 EAST 72ND ST New York, NY 10021",
3660,"401 EAST 65 STREET New York, NY 10065",
3661,"1291 3 AVENUE                             New York, NY 10021",
3662,"157 EAST 72ND STREET New York, NY 10021",
3663,"203 EAST 89 STREET New York, NY 10128",
3664,"45 EAST 80                                New York, NY 10075",
3665,"9 EAST 81ST   STREET                      New York, NY 10028",
3666,"302 EAST 88TH ST New York, NY 10128",
3667,"715 PARK AVENUE                           New York, NY 10021",
3668,"304 EAST 65TH                             New York, NY 10065",
3669,"448 EAST 84TH STREET New York, NY 10028",
3670,"260 EAST 72ND STREET                      New York, NY 10021",
3671,"399 EAST 72 STREET New York, NY 10021",
3672,"505 EAST 79TH ST New York, NY 10075",
3673,"510 EAST 84 STREET New York, NY 10028",
3674,"58 EAST 83RD   STREET                     New York, NY 10028",
3675,"221 EAST 76TH   STREET New York, NY 10021",
3676,"535 EAST 72ND   STREET New York, NY 10021",
3677,"231 EAST 62ND   STREET                    New York, NY 10065",
3678,"1477 3RD AVENUE                           New York, NY 10028",
3679,"12 EAST 87 STREET New York, NY 10128",
3680,"117 EAST 79TH STREET New York, NY 10075",
3681,"222 EAST 71ST STREET New York, NY 10021",
3682,"1474 THIRD AVENUE                         New York, NY 10028",
3683,"4 EAST 70TH STREET New York, NY 10021",
3684,"21 EAST 83RD STREET                       New York, NY 10028",
3685,"158 EAST 93RD STREET                      New York, NY 10128",
3686,"445-451 EAST 83RD STREET                  New York, NY 10028",
3687,"151 EAST 85TH   STREET New York, NY 10028",
3688,"233 EAST 69TH New York, NY 10021",
3689,"1095 PARK AVENUE New York, NY 10128",
3690,"45 EAST END AVENUE New York, NY 10028",
3691,"167 EAST 61ST STREET New York, NY 10065",
3692,"446 EAST 86 STREET New York, NY 10028",
3693,"521 EAST 81ST STREET New York, NY 10028",
3694,"170 EAST 88TH STREET New York, NY 10128",
3695,"160 EAST 93RD   STREET New York, NY 10128",
3696,"120 EAST 75 STREET New York, NY 10021",
3697,"134 EAST 71ST STREET                      New York, NY 10021",
3698,"200 EAST 82ND   STREET                    New York, NY 10028",
3699,"17 EAST 96TH STREET New York, NY 10128",
3700,"509 EAST 88TH   STREET New York, NY 10128",
3701,"1491 1 AVENUE                             New York, NY 10075",
3702,"152 EAST 82ND   STREET                    New York, NY 10028",
3703,"160 EAST 91 New York, NY 10128",
3704,"120 EAST 86TH STREET New York, NY 10028",
3705,"650 PARK AVENUE                           New York, NY 10065",
3706,"168 EAST 82ND   STREET                    New York, NY 10028",
3707,"153 EAST 87TH   STREET                    New York, NY 10128",
3708,"1045 FIFTH AVENUE New York, NY 10028",
3709,"20 EAST END AVENUE                        New York, NY 10028",
3710,"130 EAST 64TH STREET                      New York, NY 10065",
3711,"1441 3 AVENUE New York, NY 10028",
3712,"451 EAST 84TH STREET New York, NY 10028",
3713,"50 EAST 89 STREET New York, NY 10128",
3714,"1623 THIRD AVE New York, NY 10128",
3715,"201 E 80TH STREET                         New York, NY 10075",
3716,"435 EAST 76TH ST.                         New York, NY 10021",
3717,"164 EAST 72ND STREET New York, NY 10021",
3718,"123 EAST 64TH                             New York, NY 10065",
3719,"47 EAST 91ST   STREET                     New York, NY 10128",
3720,"120 EAST 87TH                             New York, NY 10128",
3721,"125 EAST 84TH STREET New York, NY 10028",
3722,"137 EAST 66TH STREET New York, NY 10065",
3723,"205 E 78 STREET New York, NY 10075",
3724,"304 EAST 82ND   STREET                    New York, NY 10028",
3725,"120 EAST 79TH STRET New York, NY 10075",
3726,"164 EAST 82ND   STREET New York, NY 10028",
3727,"1685 3 AVENUE                             New York, NY 10128",
3728,"123 E 75TH STREET New York, NY 10021",
3729,"171 E.70TH STREET                         New York, NY 10021",
3730,"523 EAST 84TH STREET New York, NY 10028",
3731,"450 EAST 78TH STREET                      New York, NY 10075",
3732,"933 MADISON AVENUE New York, NY 10021",
3733,"144 E 84TH STREET New York, NY 10028",
3734,"51 EAST 90TH STREET New York, NY 10128",
3735,"953 FIFTH AVENUE New York, NY 10075",
3736,"404 EAST 79TH STREET                      New York, NY 10075",
3737,"440 EAST 62ND New York, NY 10065",
3738,"125 EAST 63RD STREET New York, NY 10065",
3739,"565 PARK AVENUE New York, NY 10065",
3740,"30 EAST 76 STREET                         New York, NY 10021",
3741,"157 EAST 70TH   STREET                    New York, NY 10021",
3742,"110 EAST 87TH   STREET                    New York, NY 10128",
3743,"8 EAST 68TH STREET New York, NY 10065",
3744,"160 EAST 93RD   STREET                    New York, NY 10128",
3745,"1125 FIFTH AVENUE New York, NY 10128",
3746,"1080 FIFTH AVENUE New York, NY 10128",
