Full Address,LatLong
"241 EAST 76 STREET New York, NY 10075",0
"40 EAST 80TH ST New York, NY 10075",0
"1585 2 AVENUE                             New York, NY 10028",0
"237 EAST 88TH STREET New York, NY 10128",0
"530 PARK AVENUE                           New York, NY 10065",0
"75 EAST END AVE New York, NY 10028",0
"223 EAST 74TH   STREET                    New York, NY 10021",0
"870 FIFTH AVENUE New York, NY 10065",0
"124 EAST 79TH ST                          New York, NY 10075",0
"513 EAST 75TH   STREET                    New York, NY 10021",0
"301 EAST 79 STREET                        New York, NY 10075",0
"204 EAST 90 STREET New York, NY 10128",0
"430 E 85 STREET New York, NY 10028",0
"64 EAST 94TH   STREET New York, NY 10128",0
"188 EAST 64 STREET                        New York, NY 10065",0
"152 EAST 83RD STREET New York, NY 10028",0
"1462 SECOND AVENUE                        New York, NY 10075",0
"145 EAST 76TH   STREET                    New York, NY 10021",0
"1361 MADISON AVE. New York, NY 10128",0
"401 E 84TH ST                             New York, NY 10028",0
"405 EAST 82ND STREET New York, NY 10028",0
"315 EAST 72 STREET New York, NY 10021",0
"22 EAST 82ND STREET                       New York, NY 10028",0
"425 EAST 86TH STREET New York, NY 10028",0
"449 EAST 83RD   STREET                    New York, NY 10028",0
"123 EAST 74TH STREET New York, NY 10021",0
"315 EAST 70TH STREET New York, NY 10021",0
"166 EAST 92ND STREET New York, NY 10128",0
"200 EAST 69TH   STREET New York, NY 10021",0
"155 EAST 93RD STREET New York, NY 10128",0
"420 EAST 86TH STREET New York, NY 10028",0
"345 E 73 ST New York, NY 10021",0
"1 EAST 66TH   STREET New York, NY 10065",0
"235 EAST 73 STREET New York, NY 10021",0
"546 EAST 87TH   STREET                    New York, NY 10128",0
"300 EAST 93RD STREET                      New York, NY 10128",0
"212 EAST 95TH   STREET New York, NY 10128",0
"131 E 81ST STREET New York, NY 10028",0
"910 5TH AVENUE New York, NY 10021",0
"438 EAST 88TH   STREET                    New York, NY 10128",0
"451 EAST 84TH ST New York, NY 10028",0
"151 EAST 78TH   STREET                    New York, NY 10075",0
"502 EAST 81ST ST                          New York, NY 10028",0
"510 EAST 86 STREET New York, NY 10028",0
"1445 1 AVENUE New York, NY 10021",0
"44 EAST 67TH   STREET New York, NY 10065",0
"222 EAST 82ND   STREET New York, NY 10028",0
"415 EAST 80TH STREET New York, NY 10075",0
"400 EAST 90TH STREET                      New York, NY 10128",0
"155 EAST 86TH   STREET New York, NY 10028",0
"9 EAST 96TH   STREET New York, NY 10128",0
"203 EAST 89TH   STREET New York, NY 10128",0
"422 EAST 72ND STREET                      New York, NY 10021",0
"422 EAST 84TH STREET                      New York, NY 10028",0
"27 EAST 65TH STREET New York, NY 10065",0
"152 EAST 78TH STREET                      New York, NY 10075",0
"460 EAST 79TH   STREET                    New York, NY 10075",0
"1 EAST END AVE New York, NY 10075",0
"169 EAST 69TH STREET New York, NY 10021",0
"150 EAST 85TH   STREET New York, NY 10028",0
"1220 LEXINGTON AVENUE New York, NY 10028",0
"408 EAST 79TH   STREET                    New York, NY 10075",0
"220 EAST 67 STREET New York, NY 10065",0
"200 EAST END AVENUE New York, NY 10128",0
"225 EAST 73RD   STREET New York, NY 10021",0
"421 EAST 84TH STREET New York, NY 10028",0
"166 EAST 83RD   STREET                    New York, NY 10028",0
"209 EAST 88 New York, NY 10128",0
"129 EAST 82ND   STREET New York, NY 10028",0
"168 EAST 74TH STREET New York, NY 10021",0
"25 EAST END AVENUE New York, NY 10028",0
"506 EAST 84TH   STREET New York, NY 10028",0
"240 EAST 76TH   STREET New York, NY 10021",0
"212 EAST 70TH   STREET New York, NY 10021",0
"370 EAST 76 STREET New York, NY 10021",0
"233 EAST 88TH STREET New York, NY 10128",0
"515 EAST 77TH STREET New York, NY 10075",0
"226 EAST 95TH STREET New York, NY 10128",0
"1030 3 AVENUE New York, NY 10065",0
"142 EAST 71ST STREET New York, NY 10021",0
"239 E 79TH STREET New York, NY 10075",0
"138 EAST 78TH   STREET                    New York, NY 10075",0
"13 EAST 75TH   STREET New York, NY 10021",0
"1402 YORK AVENUE New York, NY 10021",0
"170 EAST END AVENUE New York, NY 10128",0
"1021 PARK AVENUE New York, NY 10028",0
"30 EAST 70TH   STREET                     New York, NY 10021",0
"305 EAST 72ND STREET New York, NY 10021",0
"517 EAST 87TH STREET New York, NY 10128",0
"630 PARK AVENUE New York, NY 10065",0
"200 EAST 69 STREET                        New York, NY 10021",0
"1413 YORK AVENUE                          New York, NY 10021",0
"170 EAST 87TH   STREET                    New York, NY 10128",0
"168 EAST 90TH STREET New York, NY 10128",0
"161 EAST 96 STREET                        New York, NY 10128",0
"301 EAST 87 STREET New York, NY 10128",0
"68 EAST 93RD STREET New York, NY 10128",0
"502 EAST 74TH STREET New York, NY 10021",0
"444 E 84TH ST New York, NY 10028",0
"179 EAST 70TH STREET New York, NY 10021",0
"151 EAST 78 STREET                        New York, NY 10075",0
"900 FIFTH AVENUE New York, NY 10021",0
"244 EAST 90TH STREET New York, NY 10128",0
"438 EAST 66TH   STREET New York, NY 10065",0
"1122 MADISON AVENUE                       New York, NY 10028",0
"16 EAST 80 STREET New York, NY 10075",0
"870 5TH AVENUE New York, NY 10065",0
"55 EAST 76 STREET New York, NY 10021",0
"509 EAST 83RD STREET New York, NY 10028",0
"169 EAST 61ST STREET New York, NY 10065",0
"201 EAST 83 STREET New York, NY 10028",0
"533 EAST 84TH STREET New York, NY 10028",0
"111 EAST 88TH   STREET                    New York, NY 10128",0
"141 EAST 88TH   STREET New York, NY 10128",0
"1356 FIRST AVENUE                         New York, NY 10021",0
"6 EAST 79TH   STREET New York, NY 10075",0
"60 EAST 86TH   STREET New York, NY 10028",0
"150 EAST 73RD STREET New York, NY 10021",0
"166 EAST 96TH STREET New York, NY 10128",0
"215 EAST 73RD  STREET New York, NY 10021",0
"340 E 93RD. ST. New York, NY 10128",0
"516 EAST 82ND   STREET New York, NY 10028",0
"235 EAST 62ND   STREET                    New York, NY 10065",0
"1422 3RD  AVENUE                          New York, NY 10028",0
"450 EAST 83RD   STREET                    New York, NY 10028",0
"18 EAST 81ST STREET New York, NY 10028",0
"3 EAST 77TH ST New York, NY 10075",0
"532 EAST 79TH   STREET                    New York, NY 10075",0
"145 EAST 62ND   STREET                    New York, NY 10065",0
"1485 FIRST AVENUE                         New York, NY 10075",0
"321 EAST 71 STREET New York, NY 10021",0
"825 FIFTH AVENUE New York, NY 10065",0
"304 EAST 65 STREET                        New York, NY 10065",0
"515 EAST 79TH STREET New York, NY 10075",0
"403 E. 62ND STREET                        New York, NY 10065",0
"1125 PARK AVENUE New York, NY 10128",0
"108 EAST 86TH   STREET New York, NY 10028",0
"55 EAST 87TH STREET New York, NY 10128",0
"452 EAST 84TH   STREET                    New York, NY 10028",0
"56 EAST 66TH   STREET                     New York, NY 10065",0
"57 EAST 82ND STREET                       New York, NY 10028",0
"920 FIFTH AVE New York, NY 10021",0
"1088 PARK AVENUE New York, NY 10128",0
"11 EAST 68                                New York, NY 10065",0
"151 EAST 83 STREET New York, NY 10028",0
"180 EAST 79 STREET New York, NY 10075",0
"403 EAST 73RD   STREET                    New York, NY 10021",0
"313 EAST 92 STREET                        New York, NY 10128",0
"315 EAST 68TH STREET New York, NY 10065",0
"950 MADISON AVENUE New York, NY 10021",0
"435 EAST 87TH   STREET                    New York, NY 10128",0
"1049 FIFTH AVENUE New York, NY 10028",0
"422 EAST 72 STREET                        New York, NY 10021",0
"250 EAST 87TH STREET New York, NY 10028",0
"503 EAST 78TH   STREET                    New York, NY 10075",0
"71 EAST 77TH New York, NY 10075",0
"531 EAST 84 STREET New York, NY 10028",0
"223 EAST 62 STREET                        New York, NY 10065",0
"460 EAST 79TH   STREET New York, NY 10075",0
"1488 SECOND AVENUE                        New York, NY 10075",0
"175 EAST 78TH   STREET New York, NY 10075",0
"433 E 85TH STREET                         New York, NY 10028",0
"301 EAST 62 STREET New York, NY 10065",0
"301 EAST 75 STREET New York, NY 10021",0
"408 EAST 79TH STREET                      New York, NY 10075",0
"1435 2 AVENUE                             New York, NY 10021",0
"10 EAST 85TH STREET New York, NY 10028",0
"420 EAST 72ND   STREET New York, NY 10021",0
"216 EAST 75TH   STREET                    New York, NY 10021",0
"403 EAST 90TH   STREET New York, NY 10128",0
"521 PARK AVENUE New York, NY 10065",0
"200 E 61 STREET                           New York, NY 10065",0
"14 EAST 95TH   STREET                     New York, NY 10128",0
"206 EAST 81ST   STREET                    New York, NY 10028",0
"817 5 AVENUE                              New York, NY 10065",0
"309 EAST 75TH   STREET                    New York, NY 10021",0
"255 EAST 74TH   STREET New York, NY 10021",0
"212 EAST 70TH STREET New York, NY 10021",0
"305 EAST 85TH   STREET New York, NY 10028",0
"694-696 MADISON AVENUE                    New York, NY 10065",0
"1070 PARK AVENUE New York, NY 10128",0
"425 EAST 85TH STREET                      New York, NY 10028",0
"530 EAST 86TH STREET New York, NY 10028",0
"800 PARK AVENUE New York, NY 10021",0
"134 EAST 65TH   STREET                    New York, NY 10065",0
"923 5 AVENUE                              New York, NY 10021",0
"431 EAST 82ND STREET New York, NY 10028",0
"404 EAST 66TH   STREET                    New York, NY 10065",0
"16 EAST 80TH STREET New York, NY 10075",0
"27 EAST 65 STREET New York, NY 10065",0
"791 MADISON AVENUE                        New York, NY 10065",0
"111 EAST 85 STREET New York, NY 10028",0
"420 EAST 86TH   STREET                    New York, NY 10028",0
"1597 YORK AVENUE                          New York, NY 10028",0
"166 EAST 93RD   STREET                    New York, NY 10128",0
"425 EAST 80TH   STREET                    New York, NY 10075",0
"455 EAST 86TH STREET                      New York, NY 10028",0
"525 EAST 80TH STREET New York, NY 10075",0
"188 EAST 78TH STREET                      New York, NY 10075",0
"174 EAST 74 STREET New York, NY 10021",0
"923 FIFTH AVENUE                          New York, NY 10021",0
"10 EAST 78TH   STREET                     New York, NY 10075",0
"860 5TH AVENUE New York, NY 10065",0
"1329 2 AVENUE                             New York, NY 10021",0
"750 PARK AVENUE New York, NY 10021",0
"245 EAST 93                               New York, NY 10128",0
"230 EAST 81ST   STREET                    New York, NY 10028",0
"1619 THIRD AVENUE                         New York, NY 10128",0
"175 EAST 64TH STREET                      New York, NY 10065",0
"421 EAST 80TH   STREET                    New York, NY 10075",0
"311 EAST 71 STREET New York, NY 10021",0
"1155 PARK AVENUE New York, NY 10128",0
"125 EAST 75TH STREET New York, NY 10021",0
"416 EAST 83RD STREET New York, NY 10028",0
"520 EAST 90TH STREET New York, NY 10128",0
"15 EAST 69TH   STREET                     New York, NY 10021",0
"1441 3RD                                  New York, NY 10028",0
"444 EAST 86TH   STREET New York, NY 10028",0
"170 EAST 77TH STREET                      New York, NY 10075",0
"200 EAST 94 STREET                        New York, NY 10128",0
"150 EAST 86TH STREET                      New York, NY 10028",0
"417-419 EAST 83RD STREET                  New York, NY 10028",0
"439 EAST 88TH   STREET New York, NY 10128",0
"311 EAST 75TH STREET New York, NY 10021",0
"993 PARK AVENUE New York, NY 10028",0
"55 EAST 76TH STREET New York, NY 10021",0
"1601 THIRD AVENUE New York, NY 10128",0
"300 EAST 90TH   STREET New York, NY 10128",0
"1562 2 AVENUE                             New York, NY 10028",0
"1349 LEXINGTON AVENUE New York, NY 10128",0
"151 EAST 83RD ST New York, NY 10028",0
"210 EAST 78TH   STREET New York, NY 10075",0
"211-213 EAST 60TH   STREET                New York, NY 10065",0
"50 EAST END AVENUE                        New York, NY 10028",0
"860 FIFTH AVENUE New York, NY 10065",0
"205 EAST 63 STREET New York, NY 10065",0
"225 EAST 86TH STREET                      New York, NY 10028",0
"185 EAST 80TH   STREET                    New York, NY 10028",0
"401 E 74TH ST New York, NY 10021",0
"363 EAST 76 STREET New York, NY 10075",0
"300 EAST 64TH STREET New York, NY 10065",0
"417 EAST 90TH   STREET New York, NY 10128",0
"519 EAST 78TH   STREET New York, NY 10075",0
"310 E. 70TH ST New York, NY 10021",0
"430 EAST 87TH   STREET New York, NY 10128",0
"350 EAST 77 STREET New York, NY 10075",0
"444 EAST 75 STREET New York, NY 10021",0
"876 PARK AVENUE New York, NY 10075",0
"1597 2 AVENUE                             New York, NY 10028",0
"215 EAST 61 STREET                        New York, NY 10065",0
"1478 1ST  AVENUE New York, NY 10075",0
"150 EAST 85TH STREET                      New York, NY 10028",0
"135 EAST 54TH   STREET                    New York, NY 10021",0
"418 EAST 83 New York, NY 10028",0
"1601 THIRD AVE                            New York, NY 10128",0
"17 EAST 79TH STREET                       New York, NY 10075",0
"139 EAST 63RD   STREET New York, NY 10065",0
"240 EAST 75TH   STREET                    New York, NY 10021",0
"1160 THIRD AVENUE New York, NY 10065",0
"220 EAST 67TH STREET New York, NY 10065",0
"417 EAST 84TH   STREET New York, NY 10028",0
"1804-1806 2 AVENUE                        New York, NY 10128",0
"1010 3RD AVENUE New York, NY 10065",0
"32 EAST 68TH   STREET                     New York, NY 10065",0
"400 EAST 77 STREET New York, NY 10075",0
"21 EAST 65TH   STREET                     New York, NY 10065",0
"440 EAST 62ND STREET New York, NY 10065",0
"1175 PARK AVE New York, NY 10128",0
"136 EAST 76TH STREET New York, NY 10021",0
"301 E 79TH ST New York, NY 10075",0
"161 EAST 63RD STREET                      New York, NY 10065",0
"184 EAST 75TH STREET                      New York, NY 10021",0
"45 EAST 62ND   STREET New York, NY 10065",0
"225 EAST 82ND   STREET New York, NY 10028",0
"1 EAST 62ND   STREET                      New York, NY 10065",0
"212 EAST 77 New York, NY 10075",0
"1036 LEXINGTON AVENUE                     New York, NY 10021",0
"114 EAST 84TH STREET New York, NY 10028",0
"173 EAST 79TH   STREET New York, NY 10075",0
"417 EAST 87TH   STREET New York, NY 10128",0
"160 EAST 66TH STREET New York, NY 10065",0
"765 PARK AVENUE New York, NY 10021",0
"333 EAST 68TH STREET New York, NY 10065",0
"212 EAST 95TH STREET New York, NY 10128",0
"510 EAST 86TH   STREET                    New York, NY 10028",0
"1589 3 AVENUE                             New York, NY 10128",0
"147 EAST 63RD   STREET New York, NY 10065",0
"1043 MADISON AVENUE                       New York, NY 10075",0
